"","Cha_EAP","CoS_EAP","DaD_EAP","SE_Cha","SE_CoS","SE_DaD","raw.Cha","raw.CoS","raw.DaD","max.Cha","max.CoS","max.DaD"
"101",-1.27550455021344,-2.49846816130508,-0.760277645691093,0.64227523880302,0.553792498454445,0.326516034476399,2,2,3,8,20,12
"102",-1.73625850277053,-1.32228257274061,-0.721001298595444,0.659868671680535,0.441071597035959,0.332391154751058,0,8,0,8,20,6
"103",-2.22423155454848,-3.69112566043336,-1.30233056463252,0.712840126204687,0.745800309985184,0.329820748220123,1,0,2,8,20,24
"104",-1.19950552962349,-1.32963419103568,-0.399388807388428,0.629497295411856,0.439360664260608,0.325367145278803,1,7,4,8,20,10
"105",-0.966272557974187,-1.53019497487447,-0.541053791676079,0.609152024484694,0.443022458256891,0.27809244593652,2,6,4,8,20,18
"106",0.36963755416032,-1.02342784564442,-0.455905685693099,0.549111171268913,0.430550362290146,0.303135420848553,6,8,1,8,20,14
"107",-1.46001204034629,-2.00172571890606,-0.626512637269942,0.647996216573528,0.48957125674435,0.329095758113535,1,4,2,8,20,6
"108",-1.28861773352188,-2.51102484252381,-0.780063984595811,0.644642063142663,0.557229671193449,0.33348721616523,2,2,2,8,20,10
"109",-0.622515011544606,-1.64691392603838,-0.461582838431513,0.595601452952349,0.453847911357431,0.314032484629902,3,5,4,8,20,12
"110",-2.3224878308226,-3.1234009657697,-1.01217413910456,0.713818453736402,0.66283805950307,0.349477626772277,0,1,3,8,20,12
"111",0.44762563201458,0.876497877684918,0.342515811405618,0.556127410747428,0.540996602714951,0.326550792945842,4,16,7,8,20,12
"112",0.634215282403611,0.606500615331789,0.229835066188235,0.55395478279972,0.517494304279582,0.322761566813179,5,15,6,8,20,12
"113",0.370104070638767,-1.63277656420769,-0.212183869392887,0.554222267529514,0.454578917610128,0.334006791184234,6,4,3,8,20,6
"114",-1.77627183174916,-2.90911987467535,-0.839091219773719,0.68317361789726,0.628416891556717,0.357298294483919,1,1,2,8,20,6
"115",-0.790027325256221,-0.651104336954103,-0.529925727972505,0.601112511429683,0.437682829204487,0.292256190598916,2,11,1,8,20,14
"116",0.222934737157567,0.247586157565615,0.0413990961301235,0.553608543312028,0.485555126702868,0.292116401114244,4,14,5,8,20,12
"117",0.892005326140017,0.818401834481152,0.0984596450187363,0.553791411566016,0.528210067917795,0.279723459492772,6,16,4,8,20,14
"118",-0.169165949068576,-0.0542525430921266,-0.0873506597005416,0.573082984769832,0.47033032378912,0.322758684754572,3,13,2,8,20,6
"119",0.92613756996986,0.274072251973349,0.396817482123015,0.56088873942561,0.494254020130233,0.338174733990252,6,13,5,8,20,6
"120",0.615731929244309,0.212224128891223,0.340891019625134,0.554925344917118,0.489981932770585,0.340337975623314,5,13,5,8,20,6
"121",0.655742416455353,0.629743114790166,0.273819663136386,0.55299511069272,0.51780189709777,0.314898742203939,5,15,7,8,20,14
"122",-0.924412327589904,-0.692413714966538,-0.108937520667389,0.607904508419194,0.43566085291205,0.284500364892614,1,10,8,8,20,16
"123",0.724012256035384,1.12866935161871,0.243441436392191,0.56069420038874,0.569551739981612,0.343217965337973,5,17,2,8,20,6
"124",1.96729231886491,2.93829421881257,0.945435039139505,0.667623835118197,0.815884672219363,0.378569618120191,7,20,4,8,20,6
"125",-0.0280213653926441,1.35309356420409,0.364103790722026,0.573299550398628,0.588949629631996,0.327819248252821,2,18,6,8,20,10
"126",0.530509491863794,1.1945900965651,0.420662635279341,0.559627634446653,0.57525351720195,0.341935411840843,4,17,4,8,20,6
"127",-0.123543080352988,0.341501216635008,-0.139015850869714,0.570421978641974,0.49508891067295,0.311002102473362,3,15,2,8,20,10
"128",1.0486143390209,0.786980366353979,0.487911538935839,0.563141041990925,0.529724823483307,0.307809071433045,6,15,8,8,20,12
"129",0.433911419280312,-0.136060670848693,0.0296140829833481,0.539734862837052,0.45296884610672,0.216521308811832,5,12,10,8,20,24
"130",-0.144749506326973,-0.0333571596725505,-0.0401703747062343,0.567449858877766,0.467367730377807,0.291551363875329,3,13,5,8,20,12
"131",0.0383078215072928,0.248821302893064,-0.402635395250842,0.561072808937178,0.487135918554842,0.300432314051985,4,15,3,8,20,24
"132",-0.0595705815854799,-0.812805837708102,-0.211541469791351,0.567785881642572,0.437418695617346,0.333638637785967,4,9,2,8,20,6
"133",-0.223164976810897,-0.428635835456302,-0.0648561454661722,0.565072339558902,0.440812912915545,0.248639178258571,3,11,7,8,20,18
"134",0.393726108615839,-0.33610457711179,0.00996185733887437,0.539471571542362,0.441756408833667,0.211466974110104,5,11,10,8,20,24
"135",1.2099856548527,0.68480048770531,0.226771568226544,0.576590171501076,0.52830748895818,0.340278092207371,7,15,2,8,20,6
"136",0.288551746416754,-0.266206599171426,-0.274486460749495,0.554902901754853,0.457693219680294,0.325513717327475,5,12,2,8,20,12
"137",-2.21202652717538,-2.76513754318391,-0.970371100859894,0.705067904625662,0.606480157096393,0.360054492322237,0,2,1,8,20,6
"138",-1.6655430223952,-1.42967027644332,-0.551283882255528,0.654947219986382,0.444795000460844,0.326359802239384,0,7,2,8,20,6
"139",-1.60661479702615,-1.09116519417571,-0.579415747359916,0.647559278387628,0.433416115442907,0.307191244256747,0,9,2,8,20,10
"140",-2.35804120995612,-2.90160005705714,-1.16056647471326,0.705485693793449,0.619417923365021,0.32767938201075,0,2,1,8,20,18
"141",-1.73956308272873,-1.79898147262481,-0.537417933209568,0.661190306019775,0.470025072628448,0.3296870823642,0,5,3,8,20,6
"142",0.198224192993404,1.55698837312458,0.141928274108307,0.55728007747792,0.598821409824941,0.274046208303871,3,19,9,8,20,24
"143",-0.4406338271224,-1.20096488780796,-0.243779017243675,0.588046875514287,0.436057824060319,0.33671172335182,3,7,3,8,20,6
"144",0.477442842774436,0.703322018841461,0.484574140482702,0.545709959550688,0.513369309039542,0.257616306186639,4,15,15,8,20,24
"145",-0.205335583283119,1.13762511874902,0.0356433953590164,0.571497000273048,0.555470400418921,0.269040986639988,2,18,4,8,20,14
"146",1.11546884499518,2.17133372583246,0.772834733711357,0.584625583884785,0.696160671171055,0.354525308763419,5,19,5,8,20,6
"147",0.777397953179066,0.307589190894824,0.0217118530605385,0.546597827501419,0.485329313984492,0.260518165574178,6,14,4,8,20,14
"148",0.361732149131909,0.986353926841675,0.0866366564970698,0.547090005722604,0.537172629919254,0.24644693608657,4,17,9,8,20,24
"149",0.272543177888777,1.66235401114692,0.282218228817542,0.567907740389262,0.62957407771672,0.349011996459288,3,19,2,8,20,6
"150",0.272224368578687,0.678060154895053,-0.00970501225775067,0.550613406620102,0.513911308517091,0.268143496688788,4,16,5,8,20,16
"151",0.85525885315157,1.16208645470891,0.551454489106506,0.564243881190173,0.599460705496492,0.336210514032483,5,15,5,8,18,6
"152",0.277970924840867,0.488236569916535,0.0790914124911691,0.546575158183348,0.496098368393378,0.240978928257946,4,15,10,8,20,24
"153",0.530509491863794,1.1945900965651,0.420662635279341,0.559627634446654,0.57525351720195,0.341935411840843,4,17,4,8,20,6
"154",0.0617405042378261,0.722913745053616,0.144804560596344,0.559251106381193,0.520710918501461,0.281764747371098,3,16,8,8,20,18
"155",0.987945147187708,1.14556471613205,0.199643331209953,0.562896287135008,0.564158380277658,0.309006102438905,6,17,6,8,20,16
"156",0.530509491863794,1.1945900965651,0.420662635279341,0.559627634446653,0.57525351720195,0.341935411840843,4,17,4,8,20,6
"157",-1.30777005938,-1.25126586490072,-0.639271401766749,0.631390361287777,0.434323680753189,0.302271808524596,1,8,2,8,20,12
"158",0.174955918884749,-0.308759605212725,0.145788958227801,0.553242147314615,0.451368020798632,0.290076838238306,4,11,8,8,20,14
"159",-0.816214418705924,-0.971410615653414,-0.456224656951218,0.605650111240827,0.433754512687194,0.313940962406767,2,9,3,8,20,12
"160",0.696317636034314,-0.12047526919952,-0.00784615254808488,0.544525790456103,0.458459121702038,0.263330550010693,6,12,6,8,20,16
"161",-0.804577968086379,-1.11209516233199,-0.375488849404425,0.608993453581691,0.435803616785238,0.337378902930114,2,8,2,8,20,6
"162",1.10770192766107,1.06495156829955,0.51951580895091,0.557604273857193,0.541842155836907,0.240777228740472,6,16,14,8,20,24
"163",-0.197891810988425,-0.246207124677825,-0.0780884152458022,0.570161102059678,0.455639335360142,0.295887969944406,3,12,5,8,20,12
"164",0.314785483700302,0.339879652139335,0.229093779447756,0.555653164643988,0.496719494091039,0.322525216607124,4,14,6,8,20,10
"165",-0.525628597424107,-0.912297688190524,0.133847822852436,0.583421332087987,0.430071617220764,0.275743641871698,2,8,12,8,20,18
"166",-0.169165949068577,-0.0542525430921267,-0.0873506597005416,0.573082984769832,0.47033032378912,0.322758684754572,3,13,2,8,20,6
"167",0.982234519470063,0.517731531517551,0.435896462296008,0.560263428785708,0.508674895118708,0.314881344796931,6,14,8,8,20,12
"168",0.745067307965622,0.096272416289523,0.0264633866315095,0.540748260947502,0.466298005220136,0.216435494287059,6,13,9,8,20,24
"169",-0.456859756632544,0.279294397117581,-0.18704469753765,0.589123757826719,0.492376223564364,0.318258777487383,2,15,3,8,20,12
"170",1.28347612670167,2.32162255206896,0.425240732837471,0.586106460213183,0.695849025593953,0.311066164368449,6,20,6,8,20,16
"171",1.32019538851919,2.0877107217262,0.600101823331308,0.594663144548211,0.682956351601988,0.346226839464673,6,19,3,8,20,6
"172",1.39562726251219,0.880251864721551,0.572551567317671,0.587996342477122,0.544380157747559,0.331745790780214,7,15,5,8,20,6
"173",0.293294607432662,1.44090979935263,0.420227498978396,0.56126476126039,0.595980754110997,0.321972313440698,3,18,7,8,20,12
"174",-0.829985397980756,-0.312013697165689,-0.0684806164039529,0.596489706675532,0.446224953328015,0.235384203895231,1,12,10,8,20,24
"175",0.551583367524428,1.45564793985102,0.369007088524722,0.558664777859001,0.599018574614814,0.327542349027796,4,18,5,8,20,10
"176",0.32627669456596,0.737806723244819,0.0986904451005689,0.550958342998048,0.521153828968785,0.27938289360879,4,16,5,8,20,14
"177",-1.57826999160891,-1.22239531308307,-0.475648396894995,0.645190612952754,0.434064526730292,0.30331131716264,0,8,4,8,20,14
"178",-2.04556315087954,-2.20010402778113,-0.914138944324022,0.680627797400798,0.514704030082225,0.33024203228333,0,4,2,8,20,18
"179",-0.115784210277005,-0.857200289766141,-0.325036618631274,0.570926098560776,0.437235211446571,0.338080062973215,4,9,1,8,20,6
"180",-1.61031834641672,-1.24279385885994,-0.526426342665026,0.644819734743166,0.433242878901713,0.292042672374186,0,8,5,8,20,16
"181",-0.35171444492631,-0.835446634066608,-0.192226221782268,0.580133025320242,0.435348752291722,0.316228459609927,3,9,5,8,20,12
"182",0.0430230300910921,-0.421464809810684,-0.124859817098437,0.562676708977656,0.449505489008288,0.324729385861782,4,11,2,8,20,6
"183",1.21147147947418,0.686215682691481,0.230266585136445,0.574000217637944,0.525300687085831,0.324184587926327,7,15,4,8,20,10
"184",0.258914641274278,0.283937745718368,0.114994676264923,0.557458571186111,0.493365492470272,0.326396188009476,4,14,3,8,20,6
"185",0.996081359064095,1.98874129751689,0.565517476521763,0.558765521683843,0.637708141565359,0.250032511114062,5,19,10,8,20,18
"186",1.69128875973639,0.899977603512923,0.524680130376862,0.611223901050329,0.548071575701065,0.335623331070554,8,15,4,8,20,6
"187",1.27227459189074,0.750109259219449,0.344421570205537,0.581080391396952,0.534532264200477,0.343825687923401,7,15,3,8,20,6
"188",-0.869354493311215,-1.00852822684449,-0.550301901795816,0.610295194121522,0.43454260169317,0.322730427761318,2,9,0,8,20,6
"189",0.489009508712947,1.14211932756873,0.339050919499049,0.555277862186956,0.56360871928504,0.315373532591607,4,17,7,8,20,14
"190",-0.228065040425932,-0.431372248612931,-0.0730301601036907,0.574626636091951,0.448796008794036,0.319851749293758,3,11,3,8,20,6
"191",-0.09996631901768,0.364782784307252,-0.0930281720971636,0.571531063678743,0.499301152718839,0.325518177673927,3,15,1,8,20,6
"192",1.4830607792492,1.19382754904544,0.640971210733382,0.597257539466404,0.576867645353135,0.335941196628434,7,16,5,8,20,6
"193",0.380202229816773,-0.184192934678592,-0.0827862791363668,0.549509608943201,0.458731916965045,0.297642197741919,5,12,3,8,20,10
"194",-0.441033886602122,-0.225867622241353,0.0470166362732567,0.582385450363619,0.456950744266743,0.292094449454096,2,12,7,8,20,12
"195",1.01449363488574,0.958151655223919,0.337989193158987,0.563748876986725,0.54674500096883,0.316312221485544,6,16,8,8,20,16
"196",0.912191303604901,1.27838301223718,-0.0341275761917749,0.54913916860133,0.559116095052577,0.225875294261672,6,18,5,8,20,24
"197",0.627350310285558,1.23171699339285,-0.0349676917708538,0.546192772097942,0.558347252246986,0.246888751613675,5,18,3,8,20,18
"198",0.667155258777317,1.36810137826146,0.688672496301892,0.55582562913536,0.586212372297827,0.308096840857723,4,17,10,8,20,12
"199",0.322685237173952,0.537369936457389,0.170200111554878,0.557927025231206,0.514014351148539,0.333712862249553,4,15,3,8,20,6
"200",1.55718283733999,2.43631365703656,0.983789751729858,0.621247356993499,0.73876132353677,0.368007676382976,6,19,6,8,20,6
"201",0.362777134419737,1.53444391255519,0.553170084354742,0.562947268377993,0.611062102977753,0.337148972410165,3,18,5,8,20,6
"202",1.08377494288076,1.75170973745661,0.187256822970988,0.569091607678537,0.62655766840979,0.297432107441242,6,19,5,8,20,18
"203",-0.931960368049341,-1.82888948502596,-0.351789132174011,0.614304397240528,0.468440104259796,0.314104992645226,2,4,7,8,20,18
"204",-0.0122935741073317,0.920549414107727,0.569727068189498,0.555201795865793,0.526086681275188,0.216620553728749,2,16,17,8,20,24
"205",-0.337264590496138,-0.672563655164205,-0.223892044872055,0.582343061776325,0.441351272417311,0.335395663120566,3,10,2,8,20,6
"206",0.82073049928661,1.02497821045073,0.52203890509131,0.560418526158987,0.556688040430177,0.33333694996312,5,16,5,8,20,6
"207",0.000802748357466588,0.65749313649535,0.025876325566702,0.55999324129308,0.513045863502585,0.269499615803363,3,16,6,8,20,16
"208",0.0477620374082508,-0.878496265535809,0.0659693349425089,0.552015729720701,0.427393855609945,0.247498843053043,4,8,10,8,20,18
"209",0.453227154889504,0.48134739934665,0.512817972022332,0.544704497605933,0.495935234726971,0.252514780867536,4,14,14,8,20,20
"210",0.960783382150661,0.89717476443721,0.23238507076945,0.565617904444271,0.546975421516187,0.341348942116831,6,16,2,8,20,6
"211",-0.0172555598395103,0.259893891846175,0.141009240992032,0.560561415892022,0.485152738678184,0.279410278659203,3,14,9,8,20,18
"212",-0.497248238515177,-0.106185242152396,-0.123642539037494,0.585777418949494,0.46310209470556,0.289248139678959,2,13,6,8,20,16
"213",1.5585849666161,1.77138666660235,0.574339699274193,0.608956455757764,0.644224041756194,0.343302830282531,7,18,3,8,20,6
"214",1.48728261701278,1.68045215381107,0.455472884597175,0.603102086774948,0.633524725200566,0.347140022700625,7,18,2,8,20,6
"215",-1.3152262088493,-1.4075768678014,-0.590616811117138,0.635961982670376,0.442835653896684,0.323812620689821,1,7,1,8,20,6
"216",0.868734645606375,0.21746522142526,0.280099302960059,0.55699803525111,0.488236511283738,0.325319758873034,6,13,7,8,20,12
"217",0.238921118670331,0.641667450475375,-0.0764242461204624,0.549933710268188,0.508738594313313,0.256277718875326,4,16,4,8,20,18
"218",0.837032704187921,0.83009195685689,0.640530847976408,0.54742150681965,0.522677947041979,0.241438039609738,5,15,14,8,20,18
"219",-0.09059559126187,0.190560269757618,-0.00311522324132522,0.56559895492506,0.481905661519122,0.292450653345193,3,14,4,8,20,10
"220",0.122314344404713,0.397835309411961,0.419321732326824,0.558654163377234,0.497204353326259,0.301139931542583,3,14,10,8,20,14
"221",1.09803126234658,1.27994694996936,0.408504952569616,0.570401974320472,0.579948972815863,0.323001224382997,6,17,6,8,20,12
"222",0.509196236483368,0.948557770827747,0.465753622880415,0.557560200427749,0.549777714292244,0.336570795586276,4,16,5,8,20,6
"223",0.134287046001659,0.224758223851178,0.515614933996996,0.55014201044096,0.476672451640429,0.239845084367387,3,13,17,8,20,24
"224",0.184663359353348,0.859586690815054,0.386621071821071,0.559532507786929,0.536117642769403,0.309995987646877,3,16,10,8,20,16
"225",0.612711588716975,0.208992023968796,0.334783951752933,0.552596289142639,0.487241150778574,0.32483117107665,5,13,8,8,20,12
"226",0.465549809753375,0.89677821584905,0.378610403484312,0.553541950653732,0.539229510330249,0.310169531150307,4,16,8,8,20,14
"227",0.0587626316378157,0.719978939894195,0.139102492247242,0.560666497474083,0.521994923522007,0.291103725753064,3,16,6,8,20,14
"228",-0.648163308718649,-0.228285337700745,-0.399696622227407,0.595252240196418,0.458269590955235,0.300980623051706,2,13,5,8,20,24
"229",-0.20651748587478,-0.414351092767799,-0.0313584124715658,0.569480408646712,0.446153517437953,0.291052551778525,3,11,5,8,20,10
"230",-0.632960529807807,-0.215319141104538,-0.371131261491079,0.600717611984793,0.463964291825494,0.3386721190785,2,13,0,8,20,6
"231",-0.476963637161027,-0.0890700612982481,-0.0858259562809628,0.585986940763174,0.46539819319897,0.298607992616249,2,13,5,8,20,12
"232",-0.45363216593018,-0.398266990619306,0.0862156814447165,0.576063541674136,0.442355540451721,0.243473676614018,2,11,13,8,20,24
"233",0.646015047945863,-0.1665652075975,-0.113646233474378,0.545994212681081,0.457605242053395,0.28148572997336,6,12,3,8,20,14
"234",-0.300635221551862,-0.644541209855025,-0.153462704293344,0.576602219836862,0.43890084533684,0.309378144378796,3,10,5,8,20,12
"235",1.72650358078983,1.89005176247233,0.204513104351469,0.615639838085009,0.647366544455828,0.302693254470205,8,19,4,8,20,18
"236",0.0542086950568637,0.331049545820477,0.283801784882435,0.566842533975248,0.49933402904837,0.341212789749519,3,14,5,8,20,6
"237",0.667155258777317,1.36810137826146,0.688672496301892,0.55582562913536,0.586212372297827,0.308096840857723,4,17,10,8,20,12
"238",1.08490451065865,1.75312176697829,0.189549209726311,0.568172566474769,0.625104222986977,0.29127096994667,6,19,8,8,20,24
"239",0.929480339556147,1.38618143841769,0.643276324581021,0.56110978245418,0.587067681176753,0.303132672216419,5,17,8,8,20,10
"240",0.961017092953219,1.11290475377468,0.14811417644774,0.559636553923889,0.558147642792876,0.294845821031841,6,17,4,8,20,14
"241",1.20238180190747,1.17649010889306,0.695415906588345,0.56976131467384,0.562501955169835,0.282857548992328,6,16,11,8,20,14
"242",0.514755180061446,0.112635280533228,0.13085150329083,0.549788032352701,0.478240966049365,0.305502736102499,5,13,6,8,20,12
"243",0.113483884285971,1.21060580780159,0.0751266019448107,0.55874164088089,0.563595687658086,0.276292880734766,3,18,4,8,20,14
